,gid,geometry
4061,다사607417,"MULTIPOLYGON (((127.0555370184257 37.4736884897949, 127.0555316807818 37.47458983322955, 127.0566626124004 37.47459408197182, 127.0566679364639 37.47369273839961, 127.0555370184257 37.4736884897949)))"
4062,다사660411,"MULTIPOLYGON (((127.1155036899457 37.46849064646948, 127.1154990733081 37.46939199754177, 127.1166299351849 37.46939567189399, 127.1166345382453 37.46849432070272, 127.1155036899457 37.46849064646948)))"
4063,다사612468,"MULTIPOLYGON (((127.0609225546477 37.51967799806997, 127.0609172729212 37.52057933512524, 127.0620488991218 37.52058353667829, 127.062054167237 37.51968219948706, 127.0609225546477 37.51967799806997)))"
4064,다사644399,"MULTIPOLYGON (((127.0974681352065 37.45761418673172, 127.0974633039168 37.45851553751319, 127.0985939995459 37.45851938352426, 127.0985988172657 37.45761803261826, 127.0974681352065 37.45761418673172)))"
4065,다사572482,"MULTIPOLYGON (((127.0155766604817 37.53211967744586, 127.0155708306793 37.53302100683315, 127.0167026376109 37.5330256441536, 127.0167084537941 37.53212431461625, 127.0155766604817 37.53211967744586)))"
4066,다사661401,"MULTIPOLYGON (((127.1166805575755 37.45948080118279, 127.1166759565647 37.46038215375718, 127.1178066829011 37.46038581610119, 127.1178112703406 37.45948446340821, 127.1166805575755 37.45948080118279)))"
4067,다사577476,"MULTIPOLYGON (((127.0212701944737 37.52673477112058, 127.0212644343076 37.52763610208661, 127.0223961608216 37.52764068428505, 127.022401907372 37.52673935317073, 127.0212701944737 37.52673477112058)))"
4068,다사643428,"MULTIPOLYGON (((127.096196864794 37.48374944289141, 127.0961920136729 37.48465078953516, 127.0973231028749 37.48465464998715, 127.0973279404087 37.48375330321843, 127.096196864794 37.48374944289141)))"
4069,다사654404,"MULTIPOLYGON (((127.108751485336 37.46215891748123, 127.1087467886995 37.4630602688007, 127.1098775543059 37.46306400723825, 127.1098822373694 37.46216265579773, 127.108751485336 37.46215891748123)))"
4070,다사666409,"MULTIPOLYGON (((127.1222978525482 37.4667098255653, 127.1222933177782 37.46761117762274, 127.123424153722 37.46761478680826, 127.1234286749159 37.46671343463394, 127.1222978525482 37.4667098255653)))"
4071,다사625445,"MULTIPOLYGON (((127.0757508836224 37.49900094033728, 127.0757457840704 37.49990228231779, 127.0768771003652 37.499906339905, 127.0768821863198 37.49900499779314, 127.0757508836224 37.49900094033728)))"
4072,다사646400,"MULTIPOLYGON (((127.0997246953895 37.45852321871748, 127.0997198910256 37.45942456960935, 127.1008506006536 37.45942839410856, 127.1008553914471 37.45852704309286, 127.0997246953895 37.45852321871748)))"
4073,다사660410,"MULTIPOLYGON (((127.1155083063777 37.46758929525886, 127.1155036899457 37.46849064646948, 127.1166345382453 37.46849432070272, 127.1166391411007 37.46759296937315, 127.1155083063777 37.46758929525886)))"
4074,다사603481,"MULTIPOLYGON (((127.0506677782665 37.53135705224766, 127.0506623709087 37.53225838626201, 127.0517941719704 37.5322626872001, 127.0517995657092 37.53136135304659, 127.0506677782665 37.53135705224766)))"
4075,다사619455,"MULTIPOLYGON (((127.0689112504763 37.50798977371842, 127.0689060670314 37.50889111351866, 127.0700375179617 37.50889523744338, 127.0700426878032 37.50799389750967, 127.0689112504763 37.50798977371842)))"
4076,다사606414,"MULTIPOLYGON (((127.0544221528678 37.47098019964545, 127.0544168023585 37.47188154335767, 127.0555476930002 37.47188580251013, 127.0555530299309 37.47098445866, 127.0544221528678 37.47098019964545)))"
4077,다사612444,"MULTIPOLYGON (((127.0610492455294 37.49804586718646, 127.0610439694462 37.49894720756618, 127.0621752691436 37.49895140585686, 127.06218053163 37.49805006534122, 127.0610492455294 37.49804586718646)))"
4078,다사643402,"MULTIPOLYGON (((127.0963229181366 37.46031438158239, 127.0963180726298 37.46121573182391, 127.0974488087568 37.4612195890275, 127.097453640692 37.46031823866109, 127.0963229181366 37.46031438158239)))"
4079,다사614468,"MULTIPOLYGON (((127.063185780061 37.51968639006266, 127.063180525557 37.52058772738952, 127.0643121522264 37.52059190725891, 127.064317393119 37.5196905697968, 127.063185780061 37.51968639006266)))"
4080,다사576483,"MULTIPOLYGON (((127.0200980599579 37.53303949103628, 127.0200922843755 37.53394082088302, 127.0212241059598 37.5339454149663, 127.0212298679223 37.53304408497092, 127.0200980599579 37.53303949103628)))"
4081,다사640415,"MULTIPOLYGON (((127.0928672139079 37.47202028288327, 127.0928623248562 37.47292163094909, 127.09399323682 37.47292552224693, 127.0939981122922 37.47202417405511, 127.0928672139079 37.47202028288327)))"
4082,다사579483,"MULTIPOLYGON (((127.0234934846204 37.53305324030077, 127.0234877498978 37.53395457059241, 127.0246195722503 37.53395913213522, 127.0246252933529 37.53305780169597, 127.0234934846204 37.53305324030077)))"
4083,다사612473,"MULTIPOLYGON (((127.0608961436624 37.52418468196096, 127.0608908607594 37.52508601832356, 127.0620225550254 37.52509022055649, 127.0620278243141 37.52418888405791, 127.0608961436624 37.52418468196096)))"
4084,다사616424,"MULTIPOLYGON (((127.0656787764334 37.48003574730154, 127.0656735593867 37.48093709099236, 127.0668045881976 37.48094124326017, 127.0668097916597 37.48003989943492, 127.0656787764334 37.48003574730154)))"
4085,다사607432,"MULTIPOLYGON (((127.0554569288004 37.48720862677272, 127.0554515875893 37.48810996812989, 127.0565827229854 37.48811421893593, 127.0565880506071 37.48721287744115, 127.0554569288004 37.48720862677272)))"
4086,다사602414,"MULTIPOLYGON (((127.0498986470041 37.47096305536238, 127.049893242181 37.4718643985195, 127.0510241318658 37.47186870096327, 127.0510295231105 37.47096735766686, 127.0498986470041 37.47096305536238)))"
4087,다사661400,"MULTIPOLYGON (((127.1166851583813 37.45857944847008, 127.1166805575755 37.45948080118279, 127.1178112703406 37.45948446340821, 127.1178158575759 37.45858311057691, 127.1166851583813 37.45857944847008)))"
4088,다사597421,"MULTIPOLYGON (((127.044205955969 37.47725077578187, 127.0442004815473 37.47815211726756, 127.0453314650882 37.47815647481276, 127.0453369259273 37.47725513318601, 127.044205955969 37.47725077578187)))"
4089,다사579484,"MULTIPOLYGON (((127.0234877498978 37.53395457059241, 127.0234820149198 37.53485590074538, 127.0246138508929 37.53486046243579, 127.0246195722503 37.53395913213522, 127.0234877498978 37.53395457059241)))"
4090,다사646415,"MULTIPOLYGON (((127.0996526074587 37.4720434675681, 127.0996477998841 37.4729448163846, 127.1007787131417 37.47294864274179, 127.1007835071368 37.47204729380141, 127.0996526074587 37.4720434675681)))"
4091,다사642436,"MULTIPOLYGON (((127.0950268656593 37.49095634000906, 127.0950219992171 37.49185768542029, 127.0961531969237 37.491861557703, 127.0961580497738 37.4909602121664, 127.0950268656593 37.49095634000906)))"
4092,다사588472,"MULTIPOLYGON (((127.0337414894042 37.52317924555231, 127.0337358800112 37.52408057868458, 127.0348675548479 37.52408504101682, 127.0348731506274 37.52318370774015, 127.0337414894042 37.52317924555231)))"
4093,다사661420,"MULTIPOLYGON (((127.1165931033203 37.4766064764445, 127.1165884984144 37.47750782639084, 127.1177194827188 37.4775114909886, 127.117724074042 37.47661014092361, 127.1165931033203 37.4766064764445)))"
4094,다사577457,"MULTIPOLYGON (((127.0213795888929 37.50960945642177, 127.0213738335998 37.51051079002215, 127.0225053015188 37.5105153694039, 127.0225110432078 37.50961403565532, 127.0213795888929 37.50960945642177)))"
4095,다사623416,"MULTIPOLYGON (((127.0736368552822 37.47285382290804, 127.073631735153 37.47375516864002, 127.0747626569126 37.47375924406703, 127.0747677634619 37.47285789820312, 127.0736368552822 37.47285382290804)))"
4096,다사663404,"MULTIPOLYGON (((127.118928261094 37.46219217283409, 127.1189236866146 37.46309352523041, 127.1200544540763 37.46309716629081, 127.1200590149828 37.4621958137766, 127.118928261094 37.46219217283409)))"
4097,다사642440,"MULTIPOLYGON (((127.0950073985896 37.49456172082358, 127.0950025312802 37.4954630656812, 127.0961337833618 37.49546693846531, 127.0961386370765 37.49456559348233, 127.0950073985896 37.49456172082358)))"
4098,다사641414,"MULTIPOLYGON (((127.0940029875472 37.47112282572493, 127.0939981122922 37.47202417405511, 127.0951290108936 37.47202805440389, 127.0951338725697 37.47112670594808, 127.0940029875472 37.47112282572493)))"
4099,다사616456,"MULTIPOLYGON (((127.0655117156282 37.50887867672073, 127.0655064911402 37.50978001597992, 127.0666379549801 37.50978417255106, 127.066643165864 37.50888283315734, 127.0655117156282 37.50887867672073)))"
4100,다사654411,"MULTIPOLYGON (((127.1087186044873 37.46846837381252, 127.1087139063863 37.46936972416365, 127.1098447670203 37.46937346344863, 127.1098494515441 37.46847211297644, 127.1087186044873 37.46846837381252)))"
4101,다사618434,"MULTIPOLYGON (((127.0678888979402 37.48905747410436, 127.0678837057507 37.48995881667899, 127.0690148709048 37.48996294863138, 127.0690200495035 37.48906160592298, 127.0678888979402 37.48905747410436)))"
4102,다사662406,"MULTIPOLYGON (((127.1177883310997 37.46399122549006, 127.1177837426385 37.46489257749152, 127.1189145370444 37.46489622960812, 127.1189191119314 37.46399487748842, 127.1177883310997 37.46399122549006)))"
4103,다사576485,"MULTIPOLYGON (((127.0200865085358 37.53484215059107, 127.0200807324388 37.53574348016046, 127.0212125812648 37.53574807454107, 127.0212183437407 37.53484674482301, 127.0200865085358 37.53484215059107)))"
4104,다사621448,"MULTIPOLYGON (((127.0712102125961 37.50168862611854, 127.0712050579656 37.50258996715476, 127.0723364141442 37.50259406847552, 127.0723415551754 37.50169272730654, 127.0712102125961 37.50168862611854)))"
4105,다사579486,"MULTIPOLYGON (((127.0234762796863 37.5357572307597, 127.0234705441974 37.53665856063535, 127.0246024074135 37.53666312262096, 127.0246081292806 37.53576179259771, 127.0234762796863 37.5357572307597)))"
4106,다사623422,"MULTIPOLYGON (((127.0736061310863 37.47826189522328, 127.0736010095887 37.47916324012461, 127.0747320128403 37.47916731634337, 127.0747371207544 37.47826597131008, 127.0736061310863 37.47826189522328)))"
4107,다사619422,"MULTIPOLYGON (((127.0690821747007 37.478245482622, 127.0690769988691 37.47914682699196, 127.0702080012047 37.47915094651373, 127.0702131634528 37.47824960201041, 127.0690821747007 37.478245482622)))"
4108,다사611423,"MULTIPOLYGON (((127.0600289885341 37.47911348109196, 127.0600237037996 37.48001482424385, 127.061154717858 37.48001903050747, 127.0611599890085 37.47911768721939, 127.0600289885341 37.47911348109196)))"
4109,다사573473,"MULTIPOLYGON (((127.016760787785 37.52401234253958, 127.0167549739332 37.52491367332504, 127.017886658572 37.52491829845184, 127.01789245881 37.52401696751674, 127.016760787785 37.52401234253958)))"
4110,다사595432,"MULTIPOLYGON (((127.0418834858482 37.48715677410684, 127.0418779815652 37.48805811378539, 127.0430091140665 37.48806249454083, 127.0430146047603 37.48716115472045, 127.0418834858482 37.48715677410684)))"
4111,다사625419,"MULTIPOLYGON (((127.0758833922804 37.47556600024613, 127.0758782986305 37.47646734582635, 127.0770092615878 37.4764713999998, 127.0770143416559 37.47557005428832, 127.0758833922804 37.47556600024613)))"
4112,다사667409,"MULTIPOLYGON (((127.1234286749159 37.46671343463394, 127.123424153722 37.46761478680826, 127.1245549898672 37.46761838517228, 127.124559497485 37.46671703288145, 127.1234286749159 37.46671343463394)))"
4113,다사655407,"MULTIPOLYGON (((127.109868187553 37.46486670970432, 127.1098635038637 37.46576806072985, 127.1109943104012 37.46577178870986, 127.1109989805157 37.46487043756362, 127.109868187553 37.46486670970432)))"
4114,다사620423,"MULTIPOLYGON (((127.0702080012047 37.47915094651373, 127.0702028387266 37.4800522908786, 127.0713338548762 37.48005639970766, 127.0713390037702 37.47915505520976, 127.0702080012047 37.47915094651373)))"
4115,다사612439,"MULTIPOLYGON (((127.0610756224206 37.49353916321027, 127.0610703475123 37.49444050428251, 127.062201579232 37.49444470189373, 127.0622068405466 37.49354336068562, 127.0610756224206 37.49353916321027)))"
4116,다사645404,"MULTIPOLYGON (((127.0985747265209 37.46212478576482, 127.0985699077281 37.46302613597906, 127.0997006714301 37.46302997179326, 127.0997054766499 37.46212862145481, 127.0985747265209 37.46212478576482)))"
4117,다사645407,"MULTIPOLYGON (((127.0985602694987 37.46482883599248, 127.0985554500621 37.46573018579165, 127.0996862544863 37.46573402197849, 127.0996910603483 37.46483267205511, 127.0985602694987 37.46482883599248)))"
4118,다사609414,"MULTIPOLYGON (((127.0578147847697 37.47099294422163, 127.0578094749961 37.47189428834648, 127.058940366349 37.47189851503039, 127.0589456625442 37.47099717076868, 127.0578147847697 37.47099294422163)))"
4119,다사600456,"MULTIPOLYGON (((127.0474085439153 37.5088106998694, 127.0474031017642 37.50971203692844, 127.0485345618078 37.50971636690088, 127.0485399903551 37.50881502970169, 127.0474085439153 37.5088106998694)))"
4120,다사638418,"MULTIPOLYGON (((127.0905906685046 37.47471651109356, 127.0905857516371 37.47561785849118, 127.0917167039067 37.47562177181594, 127.091721607193 37.47472042429163, 127.0905906685046 37.47471651109356)))"
4121,다사647419,"MULTIPOLYGON (((127.1007643298753 37.47565268873272, 127.100759535026 37.47655403711963, 127.1018905028214 37.47655785314753, 127.1018952840887 37.47565650463707, 127.1007643298753 37.47565268873272)))"
4122,다사642409,"MULTIPOLYGON (((127.0951581777027 37.46661996159335, 127.0951533171091 37.46752131074103, 127.0962841480386 37.46752517964033, 127.0962889950564 37.46662383036738, 127.0951581777027 37.46661996159335)))"
4123,다사574481,"MULTIPOLYGON (((127.0178460496708 37.53122761111483, 127.0178402473654 37.53212894094056, 127.0189720411954 37.53213355641877, 127.018977829882 37.53123222644369, 127.0178460496708 37.53122761111483)))"
4124,다사571482,"MULTIPOLYGON (((127.0144448674291 37.53211502942936, 127.0144390240074 37.53301635866626, 127.0155708306793 37.53302100683315, 127.0155766604817 37.53211967744586, 127.0144448674291 37.53211502942936)))"
4125,다사623442,"MULTIPOLYGON (((127.0735036577803 37.49628876694388, 127.0734985317184 37.49719010907609, 127.0746298067678 37.49719418793485, 127.0746349192341 37.49629284567062, 127.0735036577803 37.49628876694388)))"
4126,다사638434,"MULTIPOLYGON (((127.0905119723396 37.4891380528474, 127.0905070519669 37.49003939803057, 127.0916382216192 37.4900433133829, 127.0916431284009 37.48914196807299, 127.0905119723396 37.4891380528474)))"
4127,다사610474,"MULTIPOLYGON (((127.0586274729339 37.52507758132695, 127.0586221625658 37.52597891727795, 127.0597538699754 37.52598314133472, 127.0597591667287 37.52508180524703, 127.0586274729339 37.52507758132695)))"
4128,다사613471,"MULTIPOLYGON (((127.0620383621873 37.52238621064516, 127.0620330933681 37.5232875474208, 127.0631647606408 37.5232917385389, 127.063170015847 37.52239040162765, 127.0620383621873 37.52238621064516)))"
4129,다사621419,"MULTIPOLYGON (((127.071359597053 37.47554967583372, 127.0713544490762 37.47645102088541, 127.0724854111224 37.4764551183577, 127.0724905455174 37.47555377317336, 127.071359597053 37.47554967583372)))"
4130,다사588463,"MULTIPOLYGON (((127.0337919626986 37.51506724112423, 127.0337863555539 37.51596857550402, 127.0349179078917 37.51597303653675, 127.0349235014283 37.51507170201258, 127.0337919626986 37.51506724112423)))"
4131,다사643422,"MULTIPOLYGON (((127.0962259669843 37.47834136012276, 127.0962211171593 37.47924270759683, 127.0973521248462 37.47924656729901, 127.0973569610875 37.47834521969999, 127.0962259669843 37.47834136012276)))"
4132,다사641436,"MULTIPOLYGON (((127.0938956817617 37.49095245702127, 127.0938908017272 37.49185380230681, 127.0950219992171 37.49185768542029, 127.0950268656593 37.49095634000906, 127.0938956817617 37.49095245702127)))"
4133,다사647431,"MULTIPOLYGON (((127.1007067775871 37.48646886024304, 127.1007019801745 37.48737020696944, 127.1018331110007 37.48737402448013, 127.1018378948241 37.48647267763014, 127.1007067775871 37.48646886024304)))"
