,gid,TL_cnt
1434,다사594474,5
1435,다사594475,8
1436,다사594476,6
1437,다사595393,1
1438,다사595401,1
1439,다사595406,4
1440,다사595409,1
1441,다사595410,1
1442,다사595411,2
1443,다사595412,11
1444,다사595413,3
1445,다사595416,4
1446,다사595417,6
1447,다사595418,1
1448,다사595419,1
1449,다사595423,2
1450,다사595424,2
1451,다사595425,3
1452,다사595426,1
1453,다사595427,1
1454,다사595428,1
1455,다사595429,2
1456,다사595430,1
1457,다사595436,1
1458,다사595437,7
1459,다사595438,1
1460,다사595439,1
1461,다사595442,2
1462,다사595443,5
1463,다사595444,1
1464,다사595445,1
1465,다사595446,2
1466,다사595447,4
1467,다사595448,1
1468,다사595450,7
1469,다사595451,7
1470,다사595452,1
1471,다사595453,1
1472,다사595455,6
1473,다사595456,4
1474,다사595458,5
1475,다사595459,1
1476,다사595460,3
1477,다사595461,4
1478,다사595462,2
1479,다사595463,9
1480,다사595464,2
1481,다사595466,10
1482,다사595467,5
1483,다사595470,4
1484,다사595471,7
1485,다사595472,4
1486,다사595473,13
1487,다사595474,1
1488,다사595475,5
1489,다사595477,1
1490,다사596407,3
